"JSDu, surgical_case_durations NO_ADDED_NOISE    sigma    0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"JSDu, LBP RA NO_ADDED_NOISE    sigma    0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"JSDu, surgical_case_durations NO_ADDED_NOISE SD=4    sigma    0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"JSDu, LBP RA NO_ADDED_NOISE SD=4    sigma    0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"JSDu, surgical_case_durations NO_ADDED_NOISE SD=100    sigma    0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"JSDu, LBP RA NO_ADDED_NOISE SD=100    sigma    0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Wassersteinu, surgical_case_durations NO_ADDED_NOISE    sigma    0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Wassersteinu, LBP RA NO_ADDED_NOISE    sigma    0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Wassersteinu, surgical_case_durations NO_ADDED_NOISE SD=4    sigma    0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Wassersteinu, LBP RA NO_ADDED_NOISE SD=4    sigma    0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Wassersteinu, surgical_case_durations NO_ADDED_NOISE SD=100    sigma    0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Wassersteinu, LBP RA NO_ADDED_NOISE SD=100    sigma    0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"JSD, surgical_case_durations    sigma    0.005",4823.9227700316915,4837.126568068667,4825.419575240502,4827.283813197252,4847.608533242143,4826.283446447671,4811.483788135814,4843.261266947005,4831.351974607763,4835.446577057066,4837.882032918231,4835.854998629571
"JSD, surgical_case_durations    sigma    0.01",9437.082709301547,9376.429275492956,9382.117292495936,9417.328860479594,9447.605331150036,9406.855454178512,9404.132018943545,9368.267081302944,9398.142419290121,9423.364287805944,9410.458095382748,9416.204021966969
"JSD, surgical_case_durations    sigma    0.02",17446.528138252907,17357.54361704894,17353.092242020946,17485.160656591233,17406.20617640207,17378.58180011232,17439.42957002401,17341.93139060769,17341.30002336282,17404.77129801039,17494.606088577882,17371.280223310263
"JSD, surgical_case_durations    sigma    0.05",27731.17346951793,27745.175804243077,27651.874212319774,27874.461262427227,27774.261895616844,27779.559401982915,27740.390877169368,27730.129497891317,27778.2503901446,27715.713272944173,27716.75222824011,27831.14535631069
"JSD, surgical_case_durations    sigma    0.1",33289.90956981735,33233.44760253742,33130.601237807445,33278.45866314722,33232.228121583634,33267.52669053357,33307.54344991932,33310.530788827265,33186.77052521767,33245.99885957434,33390.68927848532,33148.58795877842
"JSD, surgical_case_durations    sigma    0.2",36474.59590706602,36604.8547588853,36432.12771305536,36608.23265699533,36609.935875297946,36610.00802896214,36541.50428430531,36576.14745546687,36492.17735141214,36571.591266888085,36489.358576795115,36569.95954845255
"JSD, surgical_case_durations    missing_entry    0.001",36.038404990970434,35.49241526047469,36.72584664918651,34.11187981374455,35.32268846674229,33.13421577254698,36.47383270889611,34.07721715927113,37.454145230676126,39.43831483560918,38.580238078986724,34.695264715863296
"JSD, surgical_case_durations    missing_entry    0.005",176.37059888632353,188.858882484498,182.8372657225169,174.44369140677617,176.6483413412427,178.1398673293583,186.36352175646607,167.21333190780175,177.47461433759153,190.28957458033952,170.02933983635577,171.85718854640095
"JSD, surgical_case_durations    missing_entry    0.01",367.49267555508425,338.95801809186554,355.6437172966728,354.79443302007917,361.19716095403766,350.86143621512474,355.1521654858601,354.63960203207273,348.1460816510738,345.7398301198501,347.6399127758599,354.2107533061726
"JSD, surgical_case_durations    missing_entry    0.05",1779.2638986797497,1761.1683993859524,1765.9118007363918,1783.2270791052733,1775.6248249266484,1751.9327775610427,1772.4080674484421,1806.9981711424373,1755.3775706926408,1781.2668323599632,1766.0447412329204,1782.5941520540239
"JSD, surgical_case_durations    missing_entry    0.1",3559.6262887409666,3578.3256618581922,3538.7275255377062,3539.8008554856588,3543.60658278192,3536.979107780934,3538.56826636763,3538.1231118963287,3559.7676666853686,3560.0742067661736,3566.857861092081,3523.5388794193136
"JSD, surgical_case_durations    missing_entry    0.5",17718.631964879663,17655.86503598869,17742.20532828969,17699.69674051099,17725.513217287364,17722.11815569651,17660.336204567087,17694.28008034936,17705.395408521166,17707.580971947344,17703.831740380083,17749.481805597094
"JSD, surgical_case_durations    missing_entry_combined    0.001",17309.496113830923,17338.530220758777,17473.005137750137,17439.620028709185,17444.430334135264,17447.36173428724,17430.034819823923,17481.26576790317,17285.789319108888,17374.75720750286,17387.924663871712,17354.40705076395
"JSD, surgical_case_durations    missing_entry_combined    0.005",17481.25607847181,17515.36508455404,17493.67819318099,17457.09605662263,17512.01662274872,17542.225141047824,17447.661054250482,17486.898423544484,17456.897778904815,17534.44443855386,17431.169472733072,17465.885322368387
