"JSDu, surgical_case_durations NO_ADDED_NOISE    sigma    0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"JSDu, LBP RA NO_ADDED_NOISE    sigma    0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"JSDu, surgical_case_durations NO_ADDED_NOISE SD=4    sigma    0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"JSDu, LBP RA NO_ADDED_NOISE SD=4    sigma    0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"JSDu, surgical_case_durations NO_ADDED_NOISE SD=100    sigma    0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"JSDu, LBP RA NO_ADDED_NOISE SD=100    sigma    0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Wassersteinu, surgical_case_durations NO_ADDED_NOISE    sigma    0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Wassersteinu, LBP RA NO_ADDED_NOISE    sigma    0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Wassersteinu, surgical_case_durations NO_ADDED_NOISE SD=4    sigma    0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Wassersteinu, LBP RA NO_ADDED_NOISE SD=4    sigma    0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Wassersteinu, surgical_case_durations NO_ADDED_NOISE SD=100    sigma    0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Wassersteinu, LBP RA NO_ADDED_NOISE SD=100    sigma    0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"JSD, surgical_case_durations    sigma    0.005",5504.298047704117,5513.858605703412,5502.622858251241,5505.1733606192565,5526.4384817719665,5503.324361416813,5492.452652755392,5519.697094836663,5508.072648893084,5511.740633714616,5510.7478483240775,5510.259111662987
"JSD, surgical_case_durations    sigma    0.01",10816.958486642894,10751.993788426662,10752.556456106213,10793.754891645909,10817.89768861801,10779.615500927193,10777.886039215697,10746.439039418407,10771.549569382078,10797.439958544359,10792.104129810396,10791.047718382191
"JSD, surgical_case_durations    sigma    0.02",20194.460277220463,20122.114566057888,20113.53065506975,20244.717972499562,20157.919183807506,20135.974365147413,20215.591946788623,20094.07455307357,20086.839502093324,20162.003781392348,20260.304321679494,20125.792132798884
"JSD, surgical_case_durations    sigma    0.05",33707.07053555571,33746.291852630646,33626.131836567416,33857.67613521931,33741.21066695599,33731.10673885469,33717.28747193653,33704.42080173868,33756.34076731519,33685.827679610426,33665.65839088868,33792.40080014501
"JSD, surgical_case_durations    sigma    0.1",41970.07412771756,41922.744884057836,41804.25043400292,41978.99031248985,41894.02601549963,41915.57459520503,41975.08641487821,41990.27859838828,41848.544933042336,41885.133897787375,42055.78338020849,41776.58854690127
"JSD, surgical_case_durations    sigma    0.2",47476.162819686506,47587.40836345377,47449.18052521442,47611.748696844355,47655.78949966155,47601.06813318856,47555.82436997386,47591.14462023205,47497.96099471039,47571.13515173169,47465.19539126001,47581.73985741519
"JSD, surgical_case_durations    missing_entry    0.001",48.62409616709569,46.39248091415793,50.487414732748945,52.576989981078,49.5736746512301,45.05373570074729,48.783397643711936,48.155911552523165,48.93801251755483,51.037088887986485,48.683840741573775,49.930578487683455
"JSD, surgical_case_durations    missing_entry    0.005",247.5442602969688,247.803426831093,248.45783756888233,239.13660520318328,248.33291926903343,243.05955543970134,253.87384590865892,229.02989935131,242.16388921819834,256.8191552770986,236.4505082702508,233.25359150507114
"JSD, surgical_case_durations    missing_entry    0.01",509.0628100810783,477.2506514293702,489.01197453526635,482.4026679853428,494.3708153048083,493.4409449070385,482.15365240520475,482.9358167376413,486.4832893843429,479.96718744651287,467.8619648299784,483.30435867236355
"JSD, surgical_case_durations    missing_entry    0.05",2468.8755560656045,2405.790016656453,2424.604380575591,2452.4947530793957,2430.6379300708218,2409.093640892517,2452.7583276011705,2474.960899291702,2440.59939491803,2436.2436196082153,2445.8975922409195,2453.078272841405
"JSD, surgical_case_durations    missing_entry    0.1",4934.5967110547945,4903.560285105942,4885.972174040874,4865.390491507534,4879.538075530893,4848.2774310959285,4870.384448093567,4852.466544756895,4886.579542929352,4884.13412227844,4925.633162931494,4841.181614882361
"JSD, surgical_case_durations    missing_entry    0.5",24422.37016449496,24292.5286748552,24458.664725845687,24385.537164117428,24424.62879769967,24383.185907029987,24347.633143207288,24389.86849359582,24368.934087489397,24319.943906412653,24378.87398041525,24437.435532172833
"JSD, surgical_case_durations    missing_entry_combined    0.001",20076.491626920164,20115.045708140155,20237.81060414488,20207.40247851874,20212.648684287324,20240.41373764036,20203.837727406728,20255.99914543295,20058.1059155457,20142.556253296272,20153.55185382575,20132.09993351057
"JSD, surgical_case_durations    missing_entry_combined    0.005",20301.66156565686,20318.763138976894,20293.032494985935,20278.205835036446,20325.563629827342,20359.58233487462,20276.273003038583,20320.96804870387,20273.60472390441,20345.06995773958,20233.744002163337,20279.80820454671
