"JSDu, surgical_case_durations    sigma    0.01",81320.0,81342.0,81541.0,81537.0,81607.0,81291.0,81565.0,81509.0,81865.0,81451.0,81660.0,81721.0
"JSDu, surgical_case_durations    sigma    0.02",64148.0,63974.0,63970.0,64163.0,63777.0,63865.0,63452.0,64093.0,63927.0,63902.0,64077.0,63979.0
"JSDu, surgical_case_durations    sigma    0.05",42711.0,42573.0,42515.0,42656.0,42413.0,42242.0,42982.0,43006.0,42354.0,42748.0,42527.0,42497.0
"JSDu, surgical_case_durations    sigma    0.1",29136.0,29051.0,28801.0,28688.0,28828.0,28857.0,28815.0,29094.0,28769.0,28961.0,28798.0,28907.0
"JSDu, surgical_case_durations    sigma    0.2",23722.0,23539.0,23455.0,23474.0,23266.0,23342.0,23309.0,23468.0,23488.0,23321.0,23555.0,23508.0
"JSDu, surgical_case_durations    missing_entry    0.001",120093.0,120109.0,120119.0,120105.0,120133.0,120160.0,120043.0,120116.0,120107.0,120081.0,120138.0,120115.0
"JSDu, surgical_case_durations    missing_entry    0.005",119637.0,119629.0,119586.0,119681.0,119643.0,119581.0,119582.0,119621.0,119613.0,119614.0,119630.0,119642.0
"JSDu, surgical_case_durations    missing_entry    0.01",119038.0,119050.0,119072.0,118992.0,119055.0,119040.0,119033.0,119022.0,119035.0,118996.0,119020.0,118979.0
"JSDu, surgical_case_durations    missing_entry    0.05",114092.0,114277.0,114203.0,114249.0,114190.0,114257.0,114195.0,114227.0,114196.0,114250.0,114198.0,114225.0
"JSDu, surgical_case_durations    missing_entry    0.1",108263.0,108153.0,108261.0,108152.0,108144.0,108212.0,108193.0,108123.0,108185.0,108264.0,108245.0,108171.0
"JSDu, surgical_case_durations    missing_entry    0.5",60152.0,60154.0,60083.0,60161.0,60244.0,60193.0,60240.0,60072.0,60188.0,60138.0,60146.0,60183.0
"JSDu, surgical_case_durations    missing_entry_combined    0.001",63800.0,63879.0,64229.0,63919.0,64022.0,63722.0,64154.0,63855.0,64030.0,63972.0,63955.0,64144.0
"JSDu, surgical_case_durations    missing_entry_combined    0.005",63536.0,63835.0,63713.0,63546.0,63600.0,63666.0,63620.0,63624.0,63778.0,63539.0,63935.0,63500.0
"JSDu, surgical_case_durations    missing_entry_combined    0.01",63350.0,63323.0,63077.0,63276.0,63352.0,63245.0,63549.0,63053.0,63122.0,63055.0,63506.0,63493.0
"JSDu, surgical_case_durations    missing_entry_combined    0.05",60905.0,60552.0,60652.0,60660.0,60937.0,60386.0,60773.0,60899.0,60876.0,60749.0,60658.0,60792.0
"JSDu, surgical_case_durations    missing_entry_combined    0.1",57656.0,57312.0,57398.0,57432.0,57688.0,57521.0,57668.0,57446.0,57288.0,57480.0,57373.0,57514.0
"JSDu, surgical_case_durations    missing_entry_combined    0.5",32123.0,32087.0,31786.0,31958.0,31648.0,31942.0,32009.0,31878.0,31857.0,31935.0,31920.0,31987.0
