"JSDu, surgical_case_durations NO_ADDED_NOISE    sigma    0",2.620267404631401e-27,2.620267404631401e-27,2.620267404631401e-27,2.620267404631401e-27,2.620267404631401e-27,2.620267404631401e-27,2.620267404631401e-27,2.620267404631401e-27,2.620267404631401e-27,2.620267404631401e-27,2.4492241130127143e-27,2.4492241130127143e-27
"JSDu, LBP RA NO_ADDED_NOISE    sigma    0",3.0190972915865882e-31,3.0190972915865882e-31,3.0190972915865882e-31,3.0190972915865882e-31,3.0190972915865882e-31,3.0190972915865882e-31,3.0190972915865882e-31,3.0190972915865882e-31,3.0190972915865882e-31,3.0190972915865882e-31,1.689954317500875e-29,1.689954317500875e-29
"JSDu, surgical_case_durations NO_ADDED_NOISE SD=4    sigma    0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"JSDu, LBP RA NO_ADDED_NOISE SD=4    sigma    0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"JSDu, surgical_case_durations NO_ADDED_NOISE SD=100    sigma    0",1.7543390757658617e-27,1.7543390757658617e-27,1.7543390757658617e-27,1.7543390757658617e-27,1.7543390757658617e-27,1.7543390757658617e-27,1.7543390757658617e-27,1.7543390757658617e-27,1.7543390757658617e-27,1.7543390757658617e-27,2.29206483302207e-27,2.29206483302207e-27
"JSDu, LBP RA NO_ADDED_NOISE SD=100    sigma    0",1.5796008527314508e-28,1.5796008527314508e-28,1.5796008527314508e-28,1.5796008527314508e-28,1.5796008527314508e-28,1.5796008527314508e-28,1.5796008527314508e-28,1.5796008527314508e-28,1.5796008527314508e-28,1.5796008527314508e-28,2.7588275767793077e-28,2.7588275767793077e-28
"Wassersteinu, surgical_case_durations NO_ADDED_NOISE    sigma    0",2.620267404631401e-27,2.620267404631401e-27,2.620267404631401e-27,2.620267404631401e-27,2.620267404631401e-27,2.620267404631401e-27,2.620267404631401e-27,2.620267404631401e-27,2.620267404631401e-27,2.620267404631401e-27,2.4492241130127143e-27,2.4492241130127143e-27
"Wassersteinu, LBP RA NO_ADDED_NOISE    sigma    0",3.0190972915865882e-31,3.0190972915865882e-31,3.0190972915865882e-31,3.0190972915865882e-31,3.0190972915865882e-31,3.0190972915865882e-31,3.0190972915865882e-31,3.0190972915865882e-31,3.0190972915865882e-31,3.0190972915865882e-31,1.689954317500875e-29,1.689954317500875e-29
"Wassersteinu, surgical_case_durations NO_ADDED_NOISE SD=4    sigma    0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Wassersteinu, LBP RA NO_ADDED_NOISE SD=4    sigma    0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Wassersteinu, surgical_case_durations NO_ADDED_NOISE SD=100    sigma    0",1.7543390757658617e-27,1.7543390757658617e-27,1.7543390757658617e-27,1.7543390757658617e-27,1.7543390757658617e-27,1.7543390757658617e-27,1.7543390757658617e-27,1.7543390757658617e-27,1.7543390757658617e-27,1.7543390757658617e-27,2.29206483302207e-27,2.29206483302207e-27
"Wassersteinu, LBP RA NO_ADDED_NOISE SD=100    sigma    0",1.5796008527314508e-28,1.5796008527314508e-28,1.5796008527314508e-28,1.5796008527314508e-28,1.5796008527314508e-28,1.5796008527314508e-28,1.5796008527314508e-28,1.5796008527314508e-28,1.5796008527314508e-28,1.5796008527314508e-28,2.7588275767793077e-28,2.7588275767793077e-28
"JSD, surgical_case_durations    sigma    0.005",144.88692110397818,146.75340309301413,147.3352143317104,148.3162703989884,146.13602054814012,146.74281145955166,145.1959464144152,146.53167942268047,147.2985048890981,147.00991738003376,146.8302770467935,146.45051875846573
"JSD, surgical_case_durations    sigma    0.01",434.2741894173074,431.2629833358802,437.7485652915294,428.9364613442636,433.05429364438686,436.1688414466444,434.28762550082354,430.0507204205695,431.1460695865588,436.5939210430177,430.1279976865096,434.2874625467239
"JSD, surgical_case_durations    sigma    0.02",1114.5177132150789,1120.3519138269771,1102.8418725410475,1129.8762070925889,1118.7877585311785,1128.8063384424831,1117.2344281289986,1127.040281334028,1115.5758219286765,1128.206900662366,1135.586450653453,1106.578660574568
"JSD, surgical_case_durations    sigma    0.05",2536.574527562459,2496.633534615566,2500.874628083502,2561.8916919456033,2543.201772094222,2550.555607036473,2514.0992602793713,2511.3167878040636,2549.18327445475,2521.596258525203,2544.545132936648,2537.9709786848025
"JSD, surgical_case_durations    sigma    0.1",3395.724510892055,3416.97913945711,3407.5335590254354,3427.795739426033,3403.1371853535165,3391.885344767865,3367.4563314650313,3390.162384818024,3396.2222409189862,3380.270737156156,3426.0923181981407,3412.2134284955905
"JSD, surgical_case_durations    sigma    0.2",3945.6200127653583,3971.683693927255,3957.4481762719465,3967.8422600635695,3954.6405138799964,3992.3152053237263,3950.73353940338,3947.5373180661463,3963.9885932927205,3984.367384942467,3967.141593185974,3956.016572650629
"JSD, surgical_case_durations    missing_entry    0.001",4.491574355304537,4.105678833842148,3.995525581966873,6.034106698572047,4.990151880644912,4.390357958418146,2.585844557445294,5.017990279798497,3.7386846796263575,3.7685194666554436,3.6399733096021016,4.6784953109108915
"JSD, surgical_case_durations    missing_entry    0.005",17.1106232233684,17.52184854189413,21.220782790551585,18.946381979513177,19.049344481860533,19.378418584363537,21.11042193027949,16.154167425713403,20.804466999892217,21.126325850307065,19.70098317215869,18.532543816569486
