"JSDu, surgical_case_durations NO_ADDED_NOISE    sigma    0",-1.5920598173124664e-13,-1.5920598173124664e-13
"JSDu, LBP RA NO_ADDED_NOISE    sigma    0",-1.1335377081422846e-13,-1.1335377081422846e-13
"JSDu, surgical_case_durations NO_ADDED_NOISE SD=4    sigma    0",1.0025313912365174e-13,1.0025313912365174e-13
"JSDu, LBP RA NO_ADDED_NOISE SD=4    sigma    0",0.0,0.0
"JSDu, surgical_case_durations NO_ADDED_NOISE SD=100    sigma    0",6.594169654761121e-13,6.594169654761121e-13
"JSDu, LBP RA NO_ADDED_NOISE SD=100    sigma    0",2.3925306180672144e-13,2.3925306180672144e-13
"JSD, surgical_case_durations    sigma    0.005",6377.406101396777,6357.01836133751
"JSD, surgical_case_durations    sigma    0.01",13377.558929085222,13321.799939062768
"JSD, surgical_case_durations    sigma    0.02",24075.06470240641,24110.46484987986
"JSD, surgical_case_durations    sigma    0.05",38507.82979290672,38458.64923543985
"JSD, surgical_case_durations    sigma    0.1",46900.88062109939,46801.394465377474
"JSD, surgical_case_durations    sigma    0.2",52522.322560380584,52507.86976939596
"JSD, surgical_case_durations    missing_entry    0.001",46.85259296950472,47.72127403948259
"JSD, surgical_case_durations    missing_entry    0.005",247.31415414423952,245.4893297291221
"JSD, surgical_case_durations    missing_entry    0.01",480.82411591920675,487.2118712434805
"JSD, surgical_case_durations    missing_entry    0.05",2449.2903503787447,2446.4798950886193
"JSD, surgical_case_durations    missing_entry    0.1",4896.9997430206795,4871.457764388847
"JSD, surgical_case_durations    missing_entry    0.5",24443.22431393594,24374.84808020043
"JSD, surgical_case_durations    missing_entry_combined    0.001",24099.473451233327,24158.210659502845
"JSD, surgical_case_durations    missing_entry_combined    0.005",24239.838807449138,24181.143811492453
"JSD, surgical_case_durations    missing_entry_combined    0.01",24249.40302390698,24423.56082021803
"JSD, surgical_case_durations    missing_entry_combined    0.05",25368.574972652255,25369.375328207418
"JSD, surgical_case_durations    missing_entry_combined    0.1",26605.720307907995,26547.685341332395
"JSD, surgical_case_durations    missing_entry_combined    0.5",36467.3082980401,36477.337530840865
"JSDu, surgical_case_durations    sigma    0.005",6375.632902769218,6400.246940305055
"JSDu, surgical_case_durations    sigma    0.01",13344.708793722079,13350.315854716342
"JSDu, surgical_case_durations    sigma    0.02",24075.0445122339,24074.7411414256
"JSDu, surgical_case_durations    sigma    0.05",38562.38361451333,38574.444566220634
"JSDu, surgical_case_durations    sigma    0.1",46892.93817812874,46736.61226291333
"JSDu, surgical_case_durations    sigma    0.2",52566.70310736849,52542.97505502679
"JSDu, surgical_case_durations    missing_entry    0.001",47.18565067218313,51.95404871837171
"JSDu, surgical_case_durations    missing_entry    0.005",246.96017776021776,254.13870171627593
"JSDu, surgical_case_durations    missing_entry    0.01",491.2738097739199,477.16958990926435
"JSDu, surgical_case_durations    missing_entry    0.05",2465.5878094336413,2404.887114562744
"JSDu, surgical_case_durations    missing_entry    0.1",4872.1285280889615,4891.847275198911
"JSDu, surgical_case_durations    missing_entry    0.5",24449.758239914456,24397.323977758184
"JSDu, surgical_case_durations    missing_entry_combined    0.001",24160.8575574369,24204.258724054813
"JSDu, surgical_case_durations    missing_entry_combined    0.005",24236.066581167986,24373.639863228185
"JSDu, surgical_case_durations    missing_entry_combined    0.01",24344.24000353444,24370.534666836684
"JSDu, surgical_case_durations    missing_entry_combined    0.05",25428.054130066237,25293.928025387348
"JSDu, surgical_case_durations    missing_entry_combined    0.1",26650.807166333423,26669.86490768985
"JSDu, surgical_case_durations    missing_entry_combined    0.5",36428.51107857515,36348.77974056438
"JSD, LBP RA    sigma    0.005",2501.4895087197833,2472.220972173534
"JSD, LBP RA    sigma    0.01",5018.848996548275,5035.382403466224
"JSD, LBP RA    sigma    0.02",9356.00641957235,9277.616195508901
"JSD, LBP RA    sigma    0.05",15472.02984296203,15473.497257263381
"JSD, LBP RA    sigma    0.1",19176.380202305492,19254.134016707878
"JSD, LBP RA    sigma    0.2",21332.70771864452,21297.143829454297
"JSD, LBP RA    missing_entry    0.001",19.68293281278418,18.912910367498753
"JSD, LBP RA    missing_entry    0.005",107.33080491741771,96.84456147550381
"JSD, LBP RA    missing_entry    0.01",198.16177258785538,197.70965012484984
"JSD, LBP RA    missing_entry    0.05",991.0963048139395,989.5833302901246
"JSD, LBP RA    missing_entry    0.1",1984.9799555208979,1972.9915302009017
"JSD, LBP RA    missing_entry    0.5",9901.910602806305,9874.79109223699
"JSD, LBP RA    missing_entry_combined    0.001",9307.555392856153,9345.377306290071
"JSD, LBP RA    missing_entry_combined    0.005",9326.002448045032,9340.640506726888
"JSD, LBP RA    missing_entry_combined    0.01",9397.960884916414,9435.087925113698
"JSD, LBP RA    missing_entry_combined    0.05",9838.097473369633,9834.921396464077
"JSD, LBP RA    missing_entry_combined    0.1",10340.022484219646,10297.731870437883
"JSD, LBP RA    missing_entry_combined    0.5",14534.888948771737,14505.433185571977
"JSDu, LBP RA    sigma    0.005",2481.4054244887398,2466.2328639842312
"JSDu, LBP RA    sigma    0.01",5064.754153565941,5039.273836711627
"JSDu, LBP RA    sigma    0.02",9240.816004819677,9330.701992128725
"JSDu, LBP RA    sigma    0.05",15477.074094567217,15477.978704923617
"JSDu, LBP RA    sigma    0.1",19236.60762714974,19252.39356589515
"JSDu, LBP RA    sigma    0.2",21299.585581281444,21300.735114688025
"JSDu, LBP RA    missing_entry    0.001",20.008642662551704,18.671914802725617
"JSDu, LBP RA    missing_entry    0.005",98.22229590594178,100.59932301247653
