"JSD, LBP RA    sigma    0.005",13100.505,13359.72,13300.29,12644.05,13164.01,12704.302
"JSD, LBP RA    sigma    0.01",17582.145,17333.137,16954.545,17738.783,17709.67,16980.07
"JSD, LBP RA    sigma    0.02",21106.725,20846.764,21331.643,20915.389,21384.645,21633.445
"JSD, LBP RA    sigma    0.05",23664.064,23686.143,23688.11,24168.11,22820.125,24541.604
"JSD, LBP RA    sigma    0.1",25758.62,25837.043,25090.307,25773.373,23941.383,24808.547
"JSD, LBP RA    sigma    0.2",25206.818,25872.297,25672.791,24080.562,24471.16,21812.367
"JSD, LBP RA    missing_entry    0.001",3621.054,3970.2676,3821.5657,3937.2666,3810.9587,4069.6665
"JSD, LBP RA    missing_entry    0.005",4094.8582,4129.718,3837.9302,3673.007,3893.5085,3942.7632
"JSD, LBP RA    missing_entry    0.01",4094.4175,3944.8987,4120.99,4030.319,3893.9077,4056.0303
"JSD, LBP RA    missing_entry    0.05",5163.418,5346.3247,5114.9995,5166.8057,5321.935,5134.8784
"JSD, LBP RA    missing_entry    0.1",6542.217,6205.9185,6512.6367,6362.2964,6538.519,6190.7847
"JSD, LBP RA    missing_entry    0.5",12590.196,13019.385,12292.558,12548.706,13073.578,12957.735
"JSD, LBP RA    missing_entry_combined    0.001",21313.66,20210.627,20220.07,20782.264,21335.203,20081.543
"JSD, LBP RA    missing_entry_combined    0.005",20914.668,20876.36,20033.584,20297.514,21996.94,21169.496
"JSD, LBP RA    missing_entry_combined    0.01",20525.186,21444.068,22271.338,21307.59,21127.113,20762.09
"JSD, LBP RA    missing_entry_combined    0.05",21290.752,21072.635,20194.285,21131.357,20798.088,20766.064
"JSD, LBP RA    missing_entry_combined    0.1",19993.707,22304.17,20862.672,21053.111,21140.523,21953.486
"JSD, LBP RA    missing_entry_combined    0.5",20114.432,21413.0,19637.87,19798.766,21718.76,22399.69
"JSDu, LBP RA    sigma    0.005",17981.682,17864.42,18043.205,17989.488,17865.994,17787.834
"JSDu, LBP RA    sigma    0.01",30786.807,30747.06,31025.115,30482.365,30886.54,30989.594
"JSDu, LBP RA    sigma    0.02",43659.445,44040.926,44211.195,43919.09,44331.527,44440.74
"JSDu, LBP RA    sigma    0.05",57261.9,57250.008,57054.1,57395.94,57248.453,57149.023
"JSDu, LBP RA    sigma    0.1",60356.3,60134.285,60140.676,60197.316,60272.004,60217.883
"JSDu, LBP RA    sigma    0.2",62224.66,61885.79,61800.402,62195.758,61833.28,61936.4
"JSDu, LBP RA    missing_entry    0.001",2710.3218,2805.9172,2778.4543,2724.3096,2808.4502,2695.509
"JSDu, LBP RA    missing_entry    0.005",2932.5735,2824.9634,2871.8054,2840.4155,2860.2852,2899.3884
"JSDu, LBP RA    missing_entry    0.01",3099.996,2985.8723,3023.3247,2998.7837,2997.4756,2968.0574
"JSDu, LBP RA    missing_entry    0.05",4076.6504,4093.2178,4096.061,4121.391,3927.51,3994.9973
"JSDu, LBP RA    missing_entry    0.1",5243.668,5402.1934,5185.9478,5284.72,5276.1816,5387.2627
