"JSD, SD=4    BN_size    20",-25.6651803,-27.26628369,-27.81500803,-25.81151163,-27.23781696,-25.84551137,-29.66402487,-27.64149123,-26.68981381,-25.61778032,-25.26241571,,
"JSD, SD=4    BN_size    30",-50.21608523,-50.69440781,-50.27189739,-47.93636695,-50.34840751,-51.0524906,-49.89033857,-48.7748683,-50.47233911,-49.11811258,,,
"JSD, SD=4    labeled_data_percentage    99",45.02779495,46.89067254,46.37952505,46.32799581,46.21609874,46.58094825,44.49604747,45.1317741,45.65073714,45.80218446,46.57590086,,
"JSD, SD=4    labeled_data_percentage    50",46.02534316,45.72856883,44.93445129,44.41626489,45.07371462,45.9454458,46.08255354,45.6930338,44.66403898,45.03923182,44.85454949,,
"JSD, SD=4    labeled_data_percentage    20",44.05088325,45.54343801,45.90622505,45.33416547,44.52033298,45.70061317,44.18656909,45.40050794,45.4613593,45.5459403,45.7042651,,
"JSD, SD=4    labeled_data_percentage    10",44.18210984,44.56283031,46.09692564,44.35243303,44.55131501,44.09779289,45.52086353,42.93653501,45.59838531,45.63345975,45.33658232,,
"JSD, SD=4    labeled_data_percentage    5",44.06523953,41.4712167,42.93820828,43.99125514,44.45695194,42.87463044,43.14471254,44.5341143,43.11589857,43.18343829,43.82338298,,
"JSD, SD=4    labeled_data_percentage    1",32.77908779,34.59747407,31.8553519,35.15554338,29.22250934,36.69815702,32.31199421,36.53900817,35.24017723,33.89318818,33.80085655,,
"JSD, SD=4    labeled_data_percentage    0.5",30.02487443,31.26171221,30.96420945,33.35963522,27.34680789,27.78915855,33.35648266,22.06430059,24.57465069,30.96901064,26.03788819,,
"JSD, SD=4    labeled_data_percentage    0.25",21.86560364,-2.773277418,6.335443949,20.92823108,21.05719487,23.48059906,16.79465882,14.72197147,18.35813767,11.39571157,25.14490216,,
"JSD, SD=4    labeled_data_percentage    0.125",6.822559486,-23.10562901,16.80904545,-14.90023211,-0.023762948,-10.35364384,11.14525128,1.157271762,3.288997893,-4.661378373,1.690006998,,
"JSD, SD=4    labeled_data_percentage    0.05",-32.30103883,-20.0824024,-24.01063426,-116.8715018,-23.47285561,-25.36829472,-74.08258471,-60.04015997,-63.39151378,-31.27173186,-85.61508336,,
"JSD, SD=4    labeled_data_percentage    0.01",-143.3883457,-153.2920034,-107.8687518,-136.5941815,-171.5063093,-146.0073566,-94.07449887,-149.8391697,-100.9133942,-146.1698055,-69.81199584,,
"JSD, SD=4    sampling_density    15",95.39354657,95.14854501,94.16669946,94.86606626,95.07698534,95.71481114,95.25840483,94.9010465,93.80098726,95.79213721,95.77212274,92.99839318,
"JSD, SD=4    sampling_density    25",94.83746471,96.24288255,95.35868967,95.40640318,93.60563354,92.98612594,94.68216047,95.37688173,94.33735747,95.18502484,93.24069665,93.96707352,
"JSD, SD=4    sampling_density    50",90.76094228,93.43443915,92.2281143,91.721065,93.14065202,88.80926053,92.34757555,91.52266543,93.50754128,88.93560142,,,
"JSD, SD=4    sampling_density    100",85.80659152,88.49534711,86.50091083,87.22805835,88.85352158,87.51741273,88.5077166,88.35435722,89.13604382,89.71531597,89.6640367,,
"JSD, SD=4    sampling_density    150",83.1372331,81.34556324,84.06611684,81.17009244,78.08203355,82.58688492,83.22302524,83.34495486,84.57482625,83.52227766,,,
"JSD, SD=4    sampling_density    300",-43.74146717,10.57250454,0.874664066,-8.1072697,-14.10083252,10.82378765,8.411235864,7.432460922,-0.461236109,7.849076264,,,
"JSD, SD=4    gaussian_noise_sigma    lambda SD: 0.01",30.2693866,30.16210027,31.85266772,34.69080094,30.53663696,29.66709743,32.09513857,31.98642652,29.10878462,34.10112227,34.1405354,31.80842517,
"JSD, SD=4    gaussian_noise_sigma    lambda SD: 0.02",33.0313992,32.24777928,40.0255743,35.66424286,36.38556245,37.04858998,36.73565607,31.0109368,35.30596814,28.87135862,29.17918108,35.09871857,
"JSD, SD=4    gaussian_noise_sigma    lambda SD: 0.05",37.55152753,37.73635299,38.71898447,38.61508623,31.86831893,36.42245164,37.14440291,37.68909199,34.3221392,29.76790623,38.32658471,35.39832553,
"JSD, SD=4    gaussian_noise_sigma    lambda SD: 0.1",38.02328674,41.01098125,37.11304548,39.97811947,40.00992438,35.65972375,40.6435693,43.27449126,40.74981355,36.90065723,40.89056874,42.01952779,
