"CCE, SD=100    labeled_data_percentage    0.01",-49.8341334940059
"JSD, SD=100    training_method    supervised",97.30637552334255
"JSD, SD=100    training_method    supervised_2_percent",-17.427353637656026
"JSD, SD=100    training_method    semi_sup_first",21.625189545126418
"JSD, SD=100    training_method    semi_mixed",31.685388599540616
"JSD, SD=100    activation_types    ['relu']",-25.182114951730313
"JSD, SD=100    activation_types    ['relu', 'relu', 'relu', 'relu', 'relu']",80.03946566391156
"JSD, SD=100    activation_types    ['sin', 'cos', 'linear']",61.44645013797764
"JSD, SD=100    activation_types    ['sin', 'cos', 'linear', 'relu', 'sigmoid']",74.60733034756026
"JSD, SD=100    input_layer_type    dense",74.23031328486279
"JSD, SD=100    input_layer_type    gaussian_dropout",74.67501221842213
"JSD, SD=100    input_layer_type    sqrt_softmax",-14.686594379449545
"JSD, SD=100    input_layer_type    gaussian_kernel",74.22811163155983
"JSD, SD=100    input_layer_type    CNN",75.22384891135815
"JSD, SD=100    input_layer_type    VAE",-132.6000725371148
"JSD, SD=100    encoding_dim    2",69.57638913949866
"JSD, SD=100    encoding_dim    6",78.44782924061744
"JSD, SD=100    hidden_layers    5",77.23447969292975
"JSD, SD=100    hidden_layers    7",27.22673863876632
"JSD, SD=100    hidden_layers    9",-65.12283361054548
"JSD, SD=100    hidden_layers    27",100.0
"JSD, SD=100    activity_regularizer    L2: 0.01",45.38300534919123
"JSD, SD=100    activity_regularizer    L1: 0.01",1.4121473191531209
"JSD, SD=100    activity_regularizer    L1: 10^-4",77.88415918186163
"JSD, SD=100    sigma    0.005",81.60076131832703
"JSD, SD=100    sigma    0.01",79.59609664799304
"JSD, SD=100    sigma    0.05",64.47081268608292
"JSD, SD=100    sigma    0.1",39.78119839993161
"JSD, SD=100    sigma    0.2",20.619501627666423
"JSD, SD=100    BN_size    2",88.30064354229937
"JSD, SD=100    BN_size    4",62.64371320690123
"JSD, SD=100    BN_size    5",23.84627050277858
"JSD, SD=100    labeled_data_percentage    99",98.46695932228126
"JSD, SD=100    labeled_data_percentage    50",98.65594992656236
"JSD, SD=100    labeled_data_percentage    20",96.68421538695739
"JSD, SD=100    labeled_data_percentage    10",93.61366850094319
"JSD, SD=100    labeled_data_percentage    5",88.68485935852163
"JSD, SD=100    labeled_data_percentage    1",65.00622510496959
"JSD, SD=100    labeled_data_percentage    0.5",46.017015064676116
"JSD, SD=100    labeled_data_percentage    0.25",32.16908267288015
"JSD, SD=100    labeled_data_percentage    0.125",22.62672508740127
"JSD, SD=100    labeled_data_percentage    0.05",5.832906325571955
"JSD, SD=100    labeled_data_percentage    0.01",-19.685791589467485
"JSD, SD=100    gaussian_noise_sigma    lambda SD: 0.01",76.5851784461328
"JSD, SD=100    gaussian_noise_sigma    lambda SD: 0.02",77.40938133414024
"JSD, SD=100    gaussian_noise_sigma    lambda SD: 0.05",45.57972715014669
"JSD, SD=100    gaussian_noise_sigma    lambda SD: 0.1",2.776849124682059
"JSD, SD=100    gaussian_noise_sigma    lambda SD: 0.2",-35.1800374238145
"JSD, SD=100    gaussian_noise_sigma    lambda SD: (0.01/SD)*100",78.71597980824065
"JSD, SD=100    gaussian_noise_sigma    lambda SD: (0.02/SD)*100",78.757457329428
"JSD, SD=100    gaussian_noise_sigma    lambda SD: (0.05/SD)*100",46.81183795987907
"JSD, SD=100    gaussian_noise_sigma    lambda SD: (0.1/SD)*100",0.30258040034279077
"JSD, SD=100    gaussian_noise_sigma    lambda SD: (0.2/SD)*100",-34.72141748237124
"JSD, SD=100    missing_entry    0.001",-1070.8333121799928
"JSD, SD=100    missing_entry    0.005",-353.6616705585468
"JSD, SD=100    missing_entry    0.01",-186.43425179531152
"JSD, SD=100    missing_entry    0.05",-67.58214324910003
"JSD, SD=100    missing_entry    0.1",-119.32205918259302
"JSD, SD=100    missing_entry    0.5",-12.91189238899095
"JSD, SD=100    missing_entry_combined    0.001",77.66880646653524
"JSD, SD=100    missing_entry_combined    0.005",74.95652082003066
"JSD, SD=100    missing_entry_combined    0.01",74.07027161142861
"JSD, SD=100    missing_entry_combined    0.05",60.040445958248135
"JSD, SD=100    missing_entry_combined    0.1",47.32053505768816
"JSD, SD=100    missing_entry_combined    0.5",12.596915643655208
"JSD, SD=100    missing_entry_no_denoising    0.001",-1382.3959903821724
"JSD, SD=100    missing_entry_no_denoising    0.005",-587.9559955526701
"JSD, SD=100    missing_entry_no_denoising    0.01",-306.1167817022536
"JSD, SD=100    missing_entry_no_denoising    0.05",-81.56407482505554
"JSD, SD=100    missing_entry_no_denoising    0.1",-44.86342334767022
"JSD, SD=100    missing_entry_no_denoising    0.5",-4.739290910549897
"JSDu, SD=100    activation_types    ['relu']",-42.013578123341034
"JSDu, SD=100    activation_types    ['relu', 'relu', 'relu', 'relu', 'relu']",18.805166636679417
"JSDu, SD=100    activation_types    ['sin', 'cos', 'linear']",27.661410325107084
"JSDu, SD=100    activation_types    ['sin', 'cos', 'linear', 'relu', 'sigmoid']",21.244157012630836
"JSDu, SD=100    input_layer_type    dense",17.907638143448906
"JSDu, SD=100    input_layer_type    gaussian_dropout",19.299054725028867
"JSDu, SD=100    input_layer_type    sqrt_softmax",-35.555857542594
"JSDu, SD=100    input_layer_type    gaussian_kernel",17.443980125043993
"JSDu, SD=100    input_layer_type    CNN",17.412643279079035
"JSDu, SD=100    input_layer_type    VAE",-132.29959191895196
"JSDu, SD=100    encoding_dim    2",22.782448507289388
"JSDu, SD=100    encoding_dim    6",21.012660995730045
"JSDu, SD=100    hidden_layers    5",19.246214649790062
"JSDu, SD=100    hidden_layers    7",19.771873815070947
"JSDu, SD=100    hidden_layers    9",18.449124555068266
"JSDu, SD=100    hidden_layers    27",100.0
"JSDu, SD=100    activity_regularizer    L2: 0.01",-0.499937989237381
"JSDu, SD=100    activity_regularizer    L1: 0.01",-40.18634349283468
"JSDu, SD=100    activity_regularizer    L1: 10^-4",22.00196960064457
"JSDu, SD=100    sigma    0.005",32.6419921720681
"JSDu, SD=100    sigma    0.01",25.997608128004444
"JSDu, SD=100    sigma    0.05",11.359968828176392
"JSDu, SD=100    sigma    0.1",-4.691965566296091
"JSDu, SD=100    sigma    0.2",-5.736640363134256
"JSDu, SD=100    BN_size    2",19.461212517323503
"JSDu, SD=100    BN_size    4",20.716355048303384
"JSDu, SD=100    BN_size    5",1.2195346586243545
"JSDu, SD=100    gaussian_noise_sigma    lambda SD: 0.01",21.494849496755165
"JSDu, SD=100    gaussian_noise_sigma    lambda SD: 0.02",26.776350202462268
"JSDu, SD=100    gaussian_noise_sigma    lambda SD: 0.05",10.993046262991328
"JSDu, SD=100    gaussian_noise_sigma    lambda SD: 0.1",-25.348546647629718
"JSDu, SD=100    gaussian_noise_sigma    lambda SD: 0.2",-59.84137919709539
"JSDu, SD=100    gaussian_noise_sigma    lambda SD: (0.01/SD)*100",21.407711864212047
"JSDu, SD=100    gaussian_noise_sigma    lambda SD: (0.02/SD)*100",25.935828168475098
"JSDu, SD=100    gaussian_noise_sigma    lambda SD: (0.05/SD)*100",10.688560137323321
"JSDu, SD=100    gaussian_noise_sigma    lambda SD: (0.1/SD)*100",-26.89014227304078
"JSDu, SD=100    gaussian_noise_sigma    lambda SD: (0.2/SD)*100"
"JSDu, SD=100    missing_entry    0.001"
"JSDu, SD=100    missing_entry    0.005"
"JSDu, SD=100    missing_entry    0.01"
"JSDu, SD=100    missing_entry    0.05"
"JSDu, SD=100    missing_entry    0.1"
"JSDu, SD=100    missing_entry    0.5"
"JSDu, SD=100    missing_entry_combined    0.001"
"JSDu, SD=100    missing_entry_combined    0.005"
"JSDu, SD=100    missing_entry_combined    0.01"
"JSDu, SD=100    missing_entry_combined    0.05"
"JSDu, SD=100    missing_entry_combined    0.1"
"JSDu, SD=100    missing_entry_combined    0.5"
"JSDu, SD=100    missing_entry_no_denoising    0.001"
"JSDu, SD=100    missing_entry_no_denoising    0.005"
"JSDu, SD=100    missing_entry_no_denoising    0.01"
"JSDu, SD=100    missing_entry_no_denoising    0.05"
"JSDu, SD=100    missing_entry_no_denoising    0.1"
"JSDu, SD=100    missing_entry_no_denoising    0.5"
