"JSDu, LBP RA    sigma    0.02",12702.989,12466.403,12729.856,12770.558
"JSDu, LBP RA    sigma    0.05",17395.262,17412.217,17217.88,17361.264
"JSDu, LBP RA    sigma    0.1",18937.826,19106.86,19107.115,19038.748
"JSDu, LBP RA    sigma    0.2",19865.967,19914.37,19765.602,19663.2
"JSDu, LBP RA    missing_entry    0.001",5102.2725,5050.427,4996.357,4943.864
"JSDu, LBP RA    missing_entry    0.005",5127.304,5038.193,5477.6333,5076.918
"JSDu, LBP RA    missing_entry    0.01",5021.928,5002.7954,5075.3525,5142.461
"JSDu, LBP RA    missing_entry    0.05",5266.945,5544.0605,5343.9556,5502.356
"JSDu, LBP RA    missing_entry    0.1",5849.958,5787.64,5817.9775,5833.483
"JSDu, LBP RA    missing_entry    0.5",13647.864,13543.335,13716.617,13490.304
"JSDu, LBP RA    missing_entry_combined    0.001",12776.552,12629.263,12854.727,12735.312
"JSDu, LBP RA    missing_entry_combined    0.005",12742.041,12725.787,12690.805,12562.272
"JSDu, LBP RA    missing_entry_combined    0.01",12779.217,12669.434,12782.629,12806.031
"JSDu, LBP RA    missing_entry_combined    0.05",13217.991,12967.512,13126.96,13223.438
"JSDu, LBP RA    missing_entry_combined    0.1",13426.343,13626.854,13450.597,13593.725
"JSDu, LBP RA    missing_entry_combined    0.5",16659.111,16676.674,16686.057,16647.574
"JSD, surgical_case_durations, SD=4    sigma    0.005",8140.0107,8748.921,7933.36,8005.24
"JSD, surgical_case_durations, SD=4    sigma    0.01",11155.802,10779.325,11873.169,11071.618
"JSD, surgical_case_durations, SD=4    sigma    0.02",15584.831,15300.932,15283.93,15564.594
"JSD, surgical_case_durations, SD=4    sigma    0.05",21007.492,20658.172,20939.715,20740.346
"JSD, surgical_case_durations, SD=4    sigma    0.1",22814.67,23305.08,22796.361,23899.682
"JSD, surgical_case_durations, SD=4    sigma    0.2",24788.617,24569.271,25086.348,25085.488
"JSD, surgical_case_durations, SD=4    missing_entry    0.001",5052.517,5288.6914,5355.293,5233.328
"JSD, surgical_case_durations, SD=4    missing_entry    0.005",6232.442,5420.7964,5848.225,5217.3574
"JSD, surgical_case_durations, SD=4    missing_entry    0.01",5741.5264,5728.585,5648.502,5606.571
"JSD, surgical_case_durations, SD=4    missing_entry    0.05",7199.9204,7126.905,6593.9927,7005.95
"JSD, surgical_case_durations, SD=4    missing_entry    0.1",8150.08,8185.274,7755.4985,7956.8306
"JSD, surgical_case_durations, SD=4    missing_entry    0.5",19006.0,19199.076,19451.424,19663.281
"JSD, surgical_case_durations, SD=4    missing_entry_combined    0.001",15597.959,15549.008,15480.859,15448.4
"JSD, surgical_case_durations, SD=4    missing_entry_combined    0.005",15467.51,15702.104,16459.125,15328.888
"JSD, surgical_case_durations, SD=4    missing_entry_combined    0.01",15443.223,16074.342,15337.586,15664.775
"JSD, surgical_case_durations, SD=4    missing_entry_combined    0.05",15977.954,16353.747,15923.599,16114.326
"JSD, surgical_case_durations, SD=4    missing_entry_combined    0.1",16867.55,16472.629,17310.555,17516.363
"JSD, surgical_case_durations, SD=4    missing_entry_combined    0.5",21209.766,21768.707,21772.668,21854.861
"JSDu, surgical_case_durations, SD=4    sigma    0.005",5812.3286,6338.548,6059.111,6224.041
"JSDu, surgical_case_durations, SD=4    sigma    0.01",10778.953,11240.451,10927.181,10973.733
"JSDu, surgical_case_durations, SD=4    sigma    0.02",20145.125,20130.322,20113.42,19665.277
"JSDu, surgical_case_durations, SD=4    sigma    0.05",33363.227,33554.332,33632.723,33519.742
"JSDu, surgical_case_durations, SD=4    sigma    0.1",38649.082,38603.84,38541.574,38314.22
"JSDu, surgical_case_durations, SD=4    sigma    0.2",40540.277,40849.46,40826.574,40818.63
"JSDu, surgical_case_durations, SD=4    missing_entry    0.001",2897.635,2943.0254,3189.8652,2894.495
"JSDu, surgical_case_durations, SD=4    missing_entry    0.005",2815.9778,3039.673,2876.0803,3060.2383
"JSDu, surgical_case_durations, SD=4    missing_entry    0.01",3112.3096,3210.2537,3002.8884,3464.2217
"JSDu, surgical_case_durations, SD=4    missing_entry    0.05",4136.446,3779.266,3666.1438,3749.1587
"JSDu, surgical_case_durations, SD=4    missing_entry    0.1",5190.282,5373.6797,5192.1772,5296.3315
"JSDu, surgical_case_durations, SD=4    missing_entry    0.5",23060.783,23530.7,23592.848,23302.031
"JSDu, surgical_case_durations, SD=4    missing_entry_combined    0.001",20408.918,20058.707,19623.463,19596.473
"JSDu, surgical_case_durations, SD=4    missing_entry_combined    0.005",19948.594,19964.615,19691.049,19690.463
"JSDu, surgical_case_durations, SD=4    missing_entry_combined    0.01",20136.707,20403.879,20338.752,19876.068
"JSDu, surgical_case_durations, SD=4    missing_entry_combined    0.05",21103.74,20826.207,21144.309,20885.809
"JSDu, surgical_case_durations, SD=4    missing_entry_combined    0.1",22162.504,22337.014,22180.615,21831.094
"JSDu, surgical_case_durations, SD=4    missing_entry_combined    0.5",31428.99,31742.635,31471.219,31916.025
"JSD, LBP RA, SD=4    sigma    0.005",5887.035,5922.461,5818.988,6058.141
"JSD, LBP RA, SD=4    sigma    0.01",6768.6123,6915.8047,6873.0366,6787.7803
"JSD, LBP RA, SD=4    sigma    0.02",9081.234,9156.879,8768.611,8630.719
"JSD, LBP RA, SD=4    sigma    0.05",11788.587,11732.238,11721.066,11855.563
"JSD, LBP RA, SD=4    sigma    0.1",12394.172,12708.565,12506.636,12363.988
"JSD, LBP RA, SD=4    sigma    0.2",12873.744,12694.72,12857.274,12679.798
"JSD, LBP RA, SD=4    missing_entry    0.001",4591.788,4662.633,4807.196,4720.4653
"JSD, LBP RA, SD=4    missing_entry    0.005",4938.3584,4733.2485,4774.092,4695.119
"JSD, LBP RA, SD=4    missing_entry    0.01",4734.333,4852.091,5004.9224,4838.8657
"JSD, LBP RA, SD=4    missing_entry    0.05",5322.751,5226.485,5499.5073,5278.061
"JSD, LBP RA, SD=4    missing_entry    0.1",5803.7017,5872.371,5793.55,5674.3574
"JSD, LBP RA, SD=4    missing_entry    0.5",9806.042,9829.025,9903.24,9701.361
"JSD, LBP RA, SD=4    missing_entry_combined    0.001",8792.199,8921.703,8462.032,8603.315
"JSD, LBP RA, SD=4    missing_entry_combined    0.005",8569.369,8752.564,8663.808,8739.16
"JSD, LBP RA, SD=4    missing_entry_combined    0.01",9258.127,8643.987,8626.954,8763.825
"JSD, LBP RA, SD=4    missing_entry_combined    0.05",8750.35,8821.444,8803.419,8968.774
"JSD, LBP RA, SD=4    missing_entry_combined    0.1",9137.941,9046.295,9025.151,9188.147
"JSD, LBP RA, SD=4    missing_entry_combined    0.5",10989.268,10948.56,10768.855,11129.092
"JSDu, LBP RA, SD=4    sigma    0.005",5114.793,5265.8086,5194.2314,5038.584
"JSDu, LBP RA, SD=4    sigma    0.01",6940.3516,7062.1333,6948.566,6939.809
"JSDu, LBP RA, SD=4    sigma    0.02",10503.977,10367.746,10592.149,10262.396
"JSDu, LBP RA, SD=4    sigma    0.05",16463.555,16610.178,16351.367,16419.473
"JSDu, LBP RA, SD=4    sigma    0.1",18848.035,18963.389,18814.115,19011.102
"JSDu, LBP RA, SD=4    sigma    0.2",20132.762,20129.713,20062.66,20022.256
"JSDu, LBP RA, SD=4    missing_entry    0.001",3386.848,3310.374,3497.5479,3388.729
"JSDu, LBP RA, SD=4    missing_entry    0.005",3511.658,3732.5715,3598.8894,3398.339
"JSDu, LBP RA, SD=4    missing_entry    0.01",3484.672,3428.2842,3390.0452,3505.884
"JSDu, LBP RA, SD=4    missing_entry    0.05",3995.0051,3860.5293,3782.387,3762.481
"JSDu, LBP RA, SD=4    missing_entry    0.1",4237.844,4423.521,4286.623,4322.5527
"JSDu, LBP RA, SD=4    missing_entry    0.5",12000.49,12219.863,11977.439,11948.831
"JSDu, LBP RA, SD=4    missing_entry_combined    0.001",10415.419,10310.254,10375.898,10514.029
"JSDu, LBP RA, SD=4    missing_entry_combined    0.005",10334.062,10349.927,10293.251,10486.711
"JSDu, LBP RA, SD=4    missing_entry_combined    0.01",10436.432,10425.484,10463.671,10540.194
"JSDu, LBP RA, SD=4    missing_entry_combined    0.05",10937.486,11036.285,10972.294,10968.632
"JSDu, LBP RA, SD=4    missing_entry_combined    0.1",11535.848,11611.181,11559.836,11529.744
